Hypothesis File: output_preprocessing.tgt_after_adding_sentence_id
Reference File: post_edition_after_tokenizing_lowercasing.tgt_after_adding_sentence_id
Ave-Reference File: 
            Sent Id |  Ins |  Del |  Sub | Shft | WdSh |  NumEr |  AvNumWd |      TER
(id_TEST_WMT_9718):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   34.000 |    0.000
(id_TEST_WMT_9719):0 |   27 |    0 |    6 |    0 |    0 |   33.0 |   28.000 |  117.857
(id_TEST_WMT_9720):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_9721):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_9722):0 |    1 |    1 |    4 |    0 |    0 |    6.0 |   13.000 |   46.154
(id_TEST_WMT_9723):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_9724):0 |    1 |    2 |    3 |    3 |    3 |    9.0 |   40.000 |   22.500
(id_TEST_WMT_9725):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   26.000 |   11.538
(id_TEST_WMT_9726):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9727):0 |   10 |    0 |   10 |    6 |    8 |   26.0 |   29.000 |   89.655
(id_TEST_WMT_9728):0 |    5 |    0 |    3 |    1 |    1 |    9.0 |   27.000 |   33.333
(id_TEST_WMT_9729):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_9730):0 |    2 |    4 |    7 |    1 |    1 |   14.0 |   33.000 |   42.424
(id_TEST_WMT_9731):0 |    4 |    1 |    6 |    2 |    3 |   13.0 |   54.000 |   24.074
(id_TEST_WMT_9732):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_9733):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_9734):0 |    1 |    0 |    4 |    1 |    1 |    6.0 |   22.000 |   27.273
(id_TEST_WMT_9735):0 |    1 |    2 |    5 |    0 |    0 |    8.0 |   13.000 |   61.538
(id_TEST_WMT_9736):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |   32.000 |    9.375
(id_TEST_WMT_9737):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   19.000 |   15.789
(id_TEST_WMT_9738):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_9739):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   37.000 |    0.000
(id_TEST_WMT_9740):0 |    0 |    1 |    4 |    1 |    2 |    6.0 |   15.000 |   40.000
(id_TEST_WMT_9741):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_9742):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_9743):0 |    2 |    1 |    1 |    0 |    0 |    4.0 |   11.000 |   36.364
(id_TEST_WMT_9744):0 |    1 |    1 |    5 |    0 |    0 |    7.0 |   15.000 |   46.667
(id_TEST_WMT_9745):0 |    0 |    4 |    4 |    0 |    0 |    8.0 |   33.000 |   24.242
(id_TEST_WMT_9746):0 |    0 |    1 |    3 |    1 |    1 |    5.0 |   10.000 |   50.000
(id_TEST_WMT_9747):0 |    3 |    0 |    6 |    2 |    2 |   11.0 |   23.000 |   47.826
(id_TEST_WMT_9748):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   18.000 |   16.667
(id_TEST_WMT_9749):0 |    1 |    2 |    3 |    0 |    0 |    6.0 |   27.000 |   22.222
(id_TEST_WMT_9750):0 |    1 |    0 |    2 |    1 |    1 |    4.0 |   25.000 |   16.000
(id_TEST_WMT_9751):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   40.000 |    7.500
(id_TEST_WMT_9752):0 |    0 |    1 |    5 |    2 |    4 |    8.0 |   16.000 |   50.000
(id_TEST_WMT_9753):0 |    0 |    0 |    6 |    1 |    1 |    7.0 |   15.000 |   46.667
(id_TEST_WMT_9754):0 |    1 |    1 |    0 |    0 |    0 |    2.0 |   30.000 |    6.667
(id_TEST_WMT_9755):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_9756):0 |    0 |    1 |    3 |    1 |    1 |    5.0 |   11.000 |   45.455
(id_TEST_WMT_9757):0 |    0 |    0 |    3 |    1 |    1 |    4.0 |   33.000 |   12.121
(id_TEST_WMT_9758):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   23.000 |    8.696
(id_TEST_WMT_9759):0 |    5 |    0 |   10 |    0 |    0 |   15.0 |   28.000 |   53.571
(id_TEST_WMT_9760):0 |    0 |    1 |    1 |    1 |    1 |    3.0 |   38.000 |    7.895
(id_TEST_WMT_9761):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   13.000 |    7.692
(id_TEST_WMT_9762):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   13.000 |   15.385
(id_TEST_WMT_9763):0 |    5 |    0 |    4 |    1 |    1 |   10.0 |    9.000 |  111.111
(id_TEST_WMT_9764):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   30.000 |    3.333
(id_TEST_WMT_9765):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_9766):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   22.000 |   13.636
(id_TEST_WMT_9767):0 |    1 |    0 |    2 |    1 |    1 |    4.0 |   23.000 |   17.391
(id_TEST_WMT_9768):0 |    1 |    1 |    1 |    1 |    1 |    4.0 |   12.000 |   33.333
(id_TEST_WMT_9769):0 |    3 |    0 |    8 |    1 |    1 |   12.0 |   25.000 |   48.000
(id_TEST_WMT_9770):0 |    9 |    0 |    3 |    1 |    1 |   13.0 |   44.000 |   29.545
(id_TEST_WMT_9771):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   30.000 |   10.000
(id_TEST_WMT_9772):0 |    0 |    0 |    7 |    0 |    0 |    7.0 |   21.000 |   33.333
(id_TEST_WMT_9773):0 |    0 |    0 |    0 |    1 |    2 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9774):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   17.000 |    5.882
(id_TEST_WMT_9775):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   38.000 |    0.000
(id_TEST_WMT_9776):0 |    1 |    1 |    5 |    0 |    0 |    7.0 |   57.000 |   12.281
(id_TEST_WMT_9777):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   34.000 |    0.000
(id_TEST_WMT_9778):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   18.000 |   16.667
(id_TEST_WMT_9779):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   14.000 |   14.286
(id_TEST_WMT_9780):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_9781):0 |    1 |    1 |   18 |    8 |   11 |   28.0 |   82.000 |   34.146
(id_TEST_WMT_9782):0 |    8 |    0 |    8 |    2 |    2 |   18.0 |   25.000 |   72.000
(id_TEST_WMT_9783):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   28.000 |   10.714
(id_TEST_WMT_9784):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    4.000 |   25.000
(id_TEST_WMT_9785):0 |    0 |   28 |    1 |    0 |    0 |   29.0 |   48.000 |   60.417
(id_TEST_WMT_9786):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   11.000 |   27.273
(id_TEST_WMT_9787):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9788):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_9789):0 |    2 |    0 |    4 |    0 |    0 |    6.0 |   81.000 |    7.407
(id_TEST_WMT_9790):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_9791):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |    9.000 |   55.556
(id_TEST_WMT_9792):0 |    2 |    2 |    3 |    0 |    0 |    7.0 |   38.000 |   18.421
(id_TEST_WMT_9793):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_9794):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   20.000 |    5.000
(id_TEST_WMT_9795):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_9796):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_9797):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_9798):0 |    0 |    2 |    2 |    0 |    0 |    4.0 |   31.000 |   12.903
(id_TEST_WMT_9799):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   32.000 |    6.250
(id_TEST_WMT_9800):0 |    2 |    0 |    0 |    0 |    0 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_9801):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   20.000 |   10.000
(id_TEST_WMT_9802):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   55.000 |    3.636
(id_TEST_WMT_9803):0 |    3 |    1 |    4 |    0 |    0 |    8.0 |   22.000 |   36.364
(id_TEST_WMT_9804):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   12.000 |   25.000
(id_TEST_WMT_9805):0 |    1 |    0 |    1 |    1 |    1 |    3.0 |   81.000 |    3.704
(id_TEST_WMT_9806):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   28.000 |    7.143
(id_TEST_WMT_9807):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_9808):0 |    1 |    6 |    7 |    1 |    1 |   15.0 |   22.000 |   68.182
(id_TEST_WMT_9809):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   30.000 |   10.000
(id_TEST_WMT_9810):0 |    2 |    0 |    1 |    1 |    1 |    4.0 |   12.000 |   33.333
(id_TEST_WMT_9811):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |    8.000 |   37.500
(id_TEST_WMT_9812):0 |    3 |    0 |    2 |    0 |    0 |    5.0 |   29.000 |   17.241
(id_TEST_WMT_9813):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_9814):0 |    1 |    0 |    4 |    1 |    1 |    6.0 |   41.000 |   14.634
(id_TEST_WMT_9815):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_9816):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   14.000 |   14.286
(id_TEST_WMT_9817):0 |    1 |    1 |    3 |    1 |    1 |    6.0 |   42.000 |   14.286
(id_TEST_WMT_9818):0 |    2 |    1 |    3 |    1 |    1 |    7.0 |   34.000 |   20.588
(id_TEST_WMT_9819):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_9820):0 |    7 |    3 |   11 |    2 |    3 |   23.0 |   50.000 |   46.000
(id_TEST_WMT_9821):0 |    1 |    8 |    9 |    1 |    1 |   19.0 |   91.000 |   20.879
(id_TEST_WMT_9822):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   26.000 |    3.846
(id_TEST_WMT_9823):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9824):0 |    0 |    0 |    5 |    0 |    0 |    5.0 |   25.000 |   20.000
(id_TEST_WMT_9825):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   48.000 |    2.083
(id_TEST_WMT_9826):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_9827):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |    9.000 |   44.444
(id_TEST_WMT_9828):0 |    5 |    1 |    3 |    0 |    0 |    9.0 |   39.000 |   23.077
(id_TEST_WMT_9829):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   12.000 |   41.667
(id_TEST_WMT_9830):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_9831):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    9.000 |    0.000
(id_TEST_WMT_9832):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   27.000 |    3.704
(id_TEST_WMT_9833):0 |    0 |    8 |    3 |    1 |    1 |   12.0 |   23.000 |   52.174
(id_TEST_WMT_9834):0 |    1 |    0 |    3 |    1 |    1 |    5.0 |    7.000 |   71.429
(id_TEST_WMT_9835):0 |    0 |    1 |    8 |    2 |    2 |   11.0 |   41.000 |   26.829
(id_TEST_WMT_9836):0 |    1 |    0 |    4 |    3 |    3 |    8.0 |   24.000 |   33.333
(id_TEST_WMT_9837):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_9838):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9839):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_9840):0 |    0 |    0 |    0 |    1 |    2 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_9841):0 |    0 |    4 |    7 |    0 |    0 |   11.0 |   21.000 |   52.381
(id_TEST_WMT_9842):0 |    1 |    0 |    6 |    0 |    0 |    7.0 |   45.000 |   15.556
(id_TEST_WMT_9843):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   16.000 |    6.250
(id_TEST_WMT_9844):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   36.000 |    0.000
(id_TEST_WMT_9845):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   28.000 |    7.143
(id_TEST_WMT_9846):0 |    3 |    1 |    5 |    0 |    0 |    9.0 |   23.000 |   39.130
(id_TEST_WMT_9847):0 |    7 |    0 |    9 |    1 |    1 |   17.0 |   28.000 |   60.714
(id_TEST_WMT_9848):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   18.000 |   11.111
(id_TEST_WMT_9849):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   12.000 |   33.333
(id_TEST_WMT_9850):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   14.000 |    0.000
(id_TEST_WMT_9851):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   19.000 |    0.000
(id_TEST_WMT_9852):0 |    3 |    2 |    4 |    0 |    0 |    9.0 |   17.000 |   52.941
(id_TEST_WMT_9853):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   19.000 |    0.000
(id_TEST_WMT_9854):0 |    0 |    5 |    1 |    1 |    2 |    7.0 |   26.000 |   26.923
(id_TEST_WMT_9855):0 |    0 |    2 |    2 |    0 |    0 |    4.0 |   12.000 |   33.333
(id_TEST_WMT_9856):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   41.000 |    9.756
(id_TEST_WMT_9857):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_9858):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_9859):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_9860):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   29.000 |   10.345
(id_TEST_WMT_9861):0 |    4 |    3 |    9 |    0 |    0 |   16.0 |   73.000 |   21.918
(id_TEST_WMT_9862):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   32.000 |    3.125
(id_TEST_WMT_9863):0 |    5 |    0 |    6 |    0 |    0 |   11.0 |   15.000 |   73.333
(id_TEST_WMT_9864):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   22.000 |   13.636
(id_TEST_WMT_9865):0 |   19 |    0 |    2 |    0 |    0 |   21.0 |   19.000 |  110.526
(id_TEST_WMT_9866):0 |    2 |    4 |    6 |    2 |    2 |   14.0 |   31.000 |   45.161
(id_TEST_WMT_9867):0 |    0 |    4 |    3 |    1 |    1 |    8.0 |   26.000 |   30.769
(id_TEST_WMT_9868):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   26.000 |   11.538
(id_TEST_WMT_9869):0 |    1 |    0 |    3 |    3 |    3 |    7.0 |   12.000 |   58.333
(id_TEST_WMT_9870):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   27.000 |    3.704
(id_TEST_WMT_9871):0 |    6 |    6 |   12 |    6 |    8 |   30.0 |  109.000 |   27.523
(id_TEST_WMT_9872):0 |    0 |    2 |    7 |    2 |    2 |   11.0 |   19.000 |   57.895
(id_TEST_WMT_9873):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   25.000 |   12.000
(id_TEST_WMT_9874):0 |    3 |    0 |    2 |    2 |    2 |    7.0 |   24.000 |   29.167
(id_TEST_WMT_9875):0 |    7 |    0 |    8 |    0 |    0 |   15.0 |   23.000 |   65.217
(id_TEST_WMT_9876):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   19.000 |   15.789
(id_TEST_WMT_9877):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |    6.000 |   66.667
(id_TEST_WMT_9878):0 |    4 |    0 |    6 |    4 |    4 |   14.0 |   61.000 |   22.951
(id_TEST_WMT_9879):0 |    0 |    1 |    0 |    1 |    2 |    2.0 |   10.000 |   20.000
(id_TEST_WMT_9880):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   12.000 |   16.667
(id_TEST_WMT_9881):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    7.000 |   14.286
(id_TEST_WMT_9882):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   11.000 |   27.273
(id_TEST_WMT_9883):0 |    0 |    0 |    3 |    1 |    1 |    4.0 |    6.000 |   66.667
(id_TEST_WMT_9884):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_9885):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_9886):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_9887):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_9888):0 |    4 |    0 |    4 |    0 |    0 |    8.0 |   10.000 |   80.000
(id_TEST_WMT_9889):0 |    5 |    0 |    2 |    1 |    2 |    8.0 |   16.000 |   50.000
(id_TEST_WMT_9890):0 |    1 |    5 |    1 |    1 |    4 |    8.0 |   36.000 |   22.222
(id_TEST_WMT_9891):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   28.000 |   17.857
(id_TEST_WMT_9892):0 |    5 |    0 |    5 |    0 |    0 |   10.0 |   17.000 |   58.824
(id_TEST_WMT_9893):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |   46.000 |    6.522
(id_TEST_WMT_9894):0 |    3 |    1 |    8 |    1 |    1 |   13.0 |   25.000 |   52.000
(id_TEST_WMT_9895):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |    5.000 |   60.000
(id_TEST_WMT_9896):0 |    1 |    1 |    0 |    0 |    0 |    2.0 |   21.000 |    9.524
(id_TEST_WMT_9897):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   11.000 |   45.455
(id_TEST_WMT_9898):0 |    1 |    2 |    2 |    1 |    1 |    6.0 |   16.000 |   37.500
(id_TEST_WMT_9899):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_9900):0 |    0 |    1 |    2 |    1 |    1 |    4.0 |   15.000 |   26.667
(id_TEST_WMT_9901):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_9902):0 |   17 |    1 |   11 |    3 |    3 |   32.0 |   42.000 |   76.190
(id_TEST_WMT_9903):0 |    0 |    2 |    2 |    0 |    0 |    4.0 |   18.000 |   22.222
(id_TEST_WMT_9904):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   12.000 |    0.000
(id_TEST_WMT_9905):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_9906):0 |    0 |    0 |    4 |    1 |    1 |    5.0 |   28.000 |   17.857
(id_TEST_WMT_9907):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |    6.000 |   83.333
(id_TEST_WMT_9908):0 |    2 |    1 |    4 |    1 |    1 |    8.0 |   28.000 |   28.571
(id_TEST_WMT_9909):0 |    1 |    1 |   11 |    0 |    0 |   13.0 |   24.000 |   54.167
(id_TEST_WMT_9910):0 |    2 |    0 |    9 |    2 |    2 |   13.0 |   27.000 |   48.148
(id_TEST_WMT_9911):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   26.000 |    3.846
(id_TEST_WMT_9912):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_9913):0 |    1 |    2 |    4 |    0 |    0 |    7.0 |   17.000 |   41.176
(id_TEST_WMT_9914):0 |    0 |    2 |    5 |    1 |    1 |    8.0 |   20.000 |   40.000
(id_TEST_WMT_9915):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_9916):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   34.000 |    2.941
(id_TEST_WMT_9917):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   11.000 |   36.364
(id_TEST_WMT_9918):0 |    0 |    3 |    7 |    4 |   13 |   14.0 |   38.000 |   36.842
(id_TEST_WMT_9919):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   22.000 |    4.545
(id_TEST_WMT_9920):0 |    0 |    4 |    0 |    2 |    2 |    6.0 |   10.000 |   60.000
(id_TEST_WMT_9921):0 |    0 |    1 |   10 |    0 |    0 |   11.0 |   11.000 |  100.000
(id_TEST_WMT_9922):0 |    1 |    1 |    7 |    2 |    2 |   11.0 |   58.000 |   18.966
(id_TEST_WMT_9923):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_9924):0 |    1 |    1 |    3 |    1 |    1 |    6.0 |   32.000 |   18.750
(id_TEST_WMT_9925):0 |    0 |    1 |    0 |    1 |    1 |    2.0 |   15.000 |   13.333
(id_TEST_WMT_9926):0 |    3 |    2 |    7 |    3 |    3 |   15.0 |   95.000 |   15.789
(id_TEST_WMT_9927):0 |    2 |    1 |    2 |    0 |    0 |    5.0 |   31.000 |   16.129
(id_TEST_WMT_9928):0 |    1 |    1 |    4 |    1 |    1 |    7.0 |   22.000 |   31.818
(id_TEST_WMT_9929):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_9930):0 |    4 |    0 |    9 |    1 |    1 |   14.0 |   75.000 |   18.667
(id_TEST_WMT_9931):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   20.000 |   25.000
(id_TEST_WMT_9932):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   40.000 |    5.000
(id_TEST_WMT_9933):0 |    4 |    1 |    9 |    1 |    1 |   15.0 |   32.000 |   46.875
(id_TEST_WMT_9934):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   42.000 |    4.762
(id_TEST_WMT_9935):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   11.000 |   18.182
(id_TEST_WMT_9936):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   17.000 |   17.647
(id_TEST_WMT_9937):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |   23.000 |   13.043
(id_TEST_WMT_9938):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   34.000 |    8.824
(id_TEST_WMT_9939):0 |    0 |    1 |    1 |    1 |    1 |    3.0 |   35.000 |    8.571
(id_TEST_WMT_9940):0 |    5 |    0 |   16 |    2 |    2 |   23.0 |   27.000 |   85.185
(id_TEST_WMT_9941):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   19.000 |    5.263
(id_TEST_WMT_9942):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_9943):0 |    2 |    2 |   10 |    2 |    2 |   16.0 |   74.000 |   21.622
(id_TEST_WMT_9944):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   29.000 |    3.448
(id_TEST_WMT_9945):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   37.000 |   10.811
(id_TEST_WMT_9946):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   29.000 |    6.897
(id_TEST_WMT_9947):0 |    0 |    2 |    2 |    2 |    3 |    6.0 |   11.000 |   54.545
(id_TEST_WMT_9948):0 |    2 |    1 |    1 |    0 |    0 |    4.0 |   24.000 |   16.667
(id_TEST_WMT_9949):0 |    0 |    1 |    8 |    0 |    0 |    9.0 |   32.000 |   28.125
(id_TEST_WMT_9950):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    6.000 |   33.333
(id_TEST_WMT_9951):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_9952):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_9953):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_9954):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   25.000 |    8.000
(id_TEST_WMT_9955):0 |    0 |    1 |    3 |    1 |    1 |    5.0 |   16.000 |   31.250
(id_TEST_WMT_9956):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |   59.000 |    5.085
(id_TEST_WMT_9957):0 |    2 |    1 |    0 |    0 |    0 |    3.0 |   12.000 |   25.000
(id_TEST_WMT_9958):0 |    2 |    0 |    3 |    0 |    0 |    5.0 |   14.000 |   35.714
(id_TEST_WMT_9959):0 |    0 |    0 |    5 |    1 |    1 |    6.0 |    8.000 |   75.000
(id_TEST_WMT_9960):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_9961):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   29.000 |   10.345
(id_TEST_WMT_9962):0 |    2 |    7 |    7 |    0 |    0 |   16.0 |   58.000 |   27.586
(id_TEST_WMT_9963):0 |    1 |    3 |    2 |    0 |    0 |    6.0 |   26.000 |   23.077
(id_TEST_WMT_9964):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
(id_TEST_WMT_9965):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   17.000 |   11.765
(id_TEST_WMT_9966):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_9967):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_9968):0 |    0 |    2 |    0 |    1 |    1 |    3.0 |    9.000 |   33.333
(id_TEST_WMT_9969):0 |    0 |    6 |    5 |    0 |    0 |   11.0 |   32.000 |   34.375
(id_TEST_WMT_9970):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   28.000 |   14.286
(id_TEST_WMT_9971):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   32.000 |    3.125
(id_TEST_WMT_9972):0 |    0 |    4 |    3 |    0 |    0 |    7.0 |   17.000 |   41.176
(id_TEST_WMT_9973):0 |    0 |    1 |    4 |    1 |    1 |    6.0 |   23.000 |   26.087
